Country Code,Year,Sex Ratio
KIR,2010,5.8
KWT,2010,4.538461538461538
LAO,2010,2.093525179856115
LBN,2010,2.3043478260869565
LBR,2010,1.544776119402985
LBY,2010,2.091743119266055
LCA,2010,12.0
LKA,2010,2.774058577405858
LSO,2010,4.701587301587302
LTU,2010,5.0
LUX,2010,2.769230769230769
LVA,2010,7.6
MAR,2010,1.9296435272045027
MDA,2010,5.945945945945946
MDG,2010,2.490415335463259
MDV,2010,4.5
MEX,2010,4.506559031281534
MKD,2010,2.696969696969697
MLI,2010,1.7468879668049793
MLT,2010,12.5
MMR,2010,3.4
MNE,2010,3.0384615384615383
MNG,2010,4.811320754716981
MOZ,2010,4.185990338164252
MRT,2010,1.75
MUS,2010,3.8947368421052633
MWI,2010,3.8336557059961316
MYS,2010,3.36950146627566
NAM,2010,4.728571428571429
NER,2010,2.1783088235294117
NGA,2010,2.873709940249864
NIC,2010,3.591549295774648
NLD,2010,2.4147582697201018
NOR,2010,2.2919254658385095
NPL,2010,6.017031630170316
NZL,2010,2.4768211920529803
OMN,2010,8.473684210526315
PAK,2010,3.04420866489832
PAN,2010,6.95
PER,2010,2.6872852233676974
PHL,2010,2.915593705293276
PNG,2010,2.8
POL,2010,7.083906464924347
PRT,2010,3.1422413793103448
PRY,2010,2.5294117647058822
QAT,2010,12.444444444444445
ROU,2010,5.138418079096045
RUS,2010,4.953992395437262
RWA,2010,2.4664723032069973
SAU,2010,4.9603174603174605
SDN,2010,1.962046204620462
SEN,2010,3.2942708333333335
SGP,2010,2.0575539568345325
SLB,2010,13.285714285714286
SLE,2010,1.933579335793358
SLV,2010,5.029411764705882
SOM,2010,3.268181818181818
SRB,2010,3.4375
SSD,2010,2.9216867469879517
STP,2010,3.0
SUR,2010,3.625
SVK,2010,6.116279069767442
SVN,2010,5.113207547169812
SWE,2010,2.509375
SWZ,2010,3.6463414634146343
SYC,2010,6.0
SYR,2010,4.22972972972973
TCD,2010,3.0876826722338206
TGO,2010,3.36
THA,2010,3.5155109489051095
TJK,2010,2.375
TKM,2010,3.3300970873786406
TLS,2010,2.357142857142857
TON,2010,2.0
TTO,2010,3.7
TUN,2010,2.2232142857142856
TUR,2010,2.7531380753138075
TZA,2010,2.985294117647059
UGA,2010,4.9474285714285715
UKR,2010,5.815905743740795
URY,2010,3.3963963963963963
USA,2010,3.471563689964378
UZB,2010,2.901134521880065
VCT,2010,inf
VEN,2010,5.694267515923567
VNM,2010,2.520732364028002
VUT,2010,3.8181818181818183
WSM,2010,3.0
YEM,2010,1.7167721518987342
ZAF,2010,3.1150338334804353
ZMB,2010,3.528391167192429
ZWE,2010,1.9641283826305853
AFG,2011,1.1151315789473684
AGO,2011,4.285714285714286
ALB,2011,0.9067796610169492
ARE,2011,6.830985915492958
ARG,2011,4.022889842632332
ARM,2011,2.630434782608696
ATG,2011,
AUS,2011,3.035778175313059
AUT,2011,3.1887550200803214
AZE,2011,4.0
BDI,2011,2.5526315789473686
BEL,2011,2.352087114337568
BEN,2011,3.324074074074074
BFA,2011,3.5575959933222037
BGD,2011,2.8260355029585797
BGR,2011,4.36697247706422
BHR,2011,5.214285714285714
BHS,2011,6.0
BIH,2011,3.9365079365079363
BLR,2011,5.584862385321101
BLZ,2011,7.666666666666667
BOL,2011,2.0418410041841004
BRA,2011,3.3233458177278403
BRB,2011,inf
BRN,2011,inf
BTN,2011,2.6
BWA,2011,4.428571428571429
CAF,2011,3.779850746268657
CAN,2011,2.668888888888889
CHE,2011,2.59656652360515
CHL,2011,4.482857142857143
CHN,2011,1.59304205375811
CIV,2011,4.685314685314685
CMR,2011,3.3489096573208723
COD,2011,3.8465968586387436
COG,2011,2.289719626168224
COL,2011,3.9111747851002865
COM,2011,1.8181818181818181
CPV,2011,5.642857142857143
CRI,2011,4.90566037735849
CUB,2011,4.003937007874016
CYP,2011,7.6
CZE,2011,5.345794392523365
DEU,2011,3.245594087549744
DJI,2011,2.586206896551724
DNK,2011,2.927007299270073
DOM,2011,4.870967741935484
DZA,2011,1.7979002624671916
ECU,2011,2.8914141414141414
EGY,2011,2.264033264033264
ESP,2011,3.25
EST,2011,5.32258064516129
ETH,2011,2.5539613225202746
FIN,2011,3.312820512820513
FJI,2011,2.3333333333333335
FRA,2011,2.9017896115233524
FSM,2011,3.6666666666666665
GAB,2011,5.340909090909091
GBR,2011,3.3000914913083257
GEO,2011,5.4186046511627906
GHA,2011,8.891737891737892
GIN,2011,2.061135371179039
GMB,2011,2.171875
GNB,2011,2.9682539682539684
GNQ,2011,3.097560975609756
GRC,2011,4.328767123287672
GRD,2011,inf
GTM,2011,3.9563318777292578
GUY,2011,3.7857142857142856
HND,2011,4.428571428571429
HRV,2011,3.1451612903225805
HTI,2011,1.4738878143133463
HUN,2011,3.7344913151364763
IDN,2011,2.911184210526316
IND,2011,1.4816304195670709
IRL,2011,4.56701030927835
IRN,2011,2.274537695590327
IRQ,2011,2.5503080082135523
ISL,2011,3.375
ISR,2011,3.8
ITA,2011,3.5816023738872405
JAM,2011,4.0
JOR,2011,2.973684210526316
JPN,2011,2.2533054975643703
KAZ,2011,4.7708082026538
KEN,2011,3.418241577649959
KGZ,2011,4.014598540145985
KHM,2011,2.578544061302682
KIR,2011,6.0
KWT,2011,4.75
LAO,2011,2.1386861313868613
LBN,2011,2.2653061224489797
LBR,2011,1.528169014084507
LBY,2011,2.173469387755102
LCA,2011,11.0
LKA,2011,3.7141041931385006
LSO,2011,4.264623955431754
LTU,2011,4.558139534883721
LUX,2011,2.2666666666666666
LVA,2011,5.818181818181818
MAR,2011,2.0095602294455066
MDA,2011,6.0
MDG,2011,2.489130434782609
MDV,2011,4.5
MEX,2011,4.310490693739425
MKD,2011,3.2758620689655173
MLI,2011,1.7625754527162978
MLT,2011,7.0
MMR,2011,3.7853535353535355
MNE,2011,3.1153846153846154
MNG,2011,4.932038834951456
MOZ,2011,4.1033182503770735
MRT,2011,1.75
MUS,2011,3.5
MWI,2011,4.149122807017544
MYS,2011,3.365994236311239
NAM,2011,5.43859649122807
NER,2011,2.1964601769911503
NGA,2011,2.980386740331492
NIC,2011,3.1724137931034484
NLD,2011,2.219679633867277
NOR,2011,2.5240963855421685
NPL,2011,5.876744186046512
NZL,2011,3.0847457627118646
OMN,2011,8.31578947368421
PAK,2011,3.0606394707828004
PAN,2011,5.7727272727272725
PER,2011,2.6666666666666665
PHL,2011,2.881594372801876
PNG,2011,3.0
POL,2011,7.495508982035928
PRT,2011,3.5638297872340425
PRY,2011,2.5714285714285716
QAT,2011,11.9
ROU,2011,5.86896551724138
RUS,2011,4.885828343313373
RWA,2011,2.501510574018127
SAU,2011,4.5519480519480515
SDN,2011,1.9623824451410659
SEN,2011,3.210126582278481
SGP,2011,1.9712230215827338
SLB,2011,13.571428571428571
SLE,2011,1.8722627737226278
SLV,2011,4.806818181818182
SOM,2011,3.2411504424778763
SRB,2011,3.0416666666666665
SSD,2011,3.0
STP,2011,3.0
SUR,2011,3.6129032258064515
SVK,2011,6.64
SVN,2011,4.241935483870968
SWE,2011,2.3196480938416424
SWZ,2011,4.142857142857143
SYC,2011,6.0
SYR,2011,4.219178082191781
TCD,2011,3.0219123505976095
TGO,2011,3.3439716312056738
THA,2011,3.7098646034816247
TJK,2011,2.3389830508474576
TKM,2011,2.9047619047619047
TLS,2011,2.4285714285714284
TON,2011,2.0
TTO,2011,3.730769230769231
TUN,2011,2.2777777777777777
TUR,2011,2.8214285714285716
TZA,2011,2.723825226710635
UGA,2011,4.980834272829763
UKR,2011,5.900398406374502
URY,2011,3.5486725663716814
USA,2011,3.416960300681231
UZB,2011,2.7551622418879056
VCT,2011,5.0
VEN,2011,7.6461538461538465
VNM,2011,2.570666666666667
VUT,2011,3.8181818181818183
WSM,2011,3.0
YEM,2011,1.7115987460815048
ZAF,2011,3.1807268007787153
ZMB,2011,3.5421133231240427
ZWE,2011,2.18397827562797
AFG,2012,1.1024811218985977
AGO,2012,4.367883211678832
ALB,2012,2.108695652173913
ARE,2012,6.616438356164384
ARG,2012,4.186813186813187
ARM,2012,2.836734693877551
ATG,2012,
AUS,2012,2.694915254237288
AUT,2012,3.8357487922705316
AZE,2012,3.9047619047619047
BDI,2012,2.6639566395663956
BEL,2012,2.7154471544715446
BEN,2012,3.3201219512195124
BFA,2012,3.6224
BGD,2012,2.716992665036675
BGR,2012,3.7925925925925927
BHR,2012,5.384615384615385
BHS,2012,5.5
BIH,2012,3.7903225806451615
BLR,2012,5.3621621621621625
BLZ,2012,7.333333333333333
BOL,2012,2.0464135021097047
BRA,2012,3.225959635931935
BRB,2012,
BRN,2012,3.0
BTN,2012,2.6
BWA,2012,4.6422018348623855
CAF,2012,3.948207171314741
CAN,2012,2.7680690399137
CHE,2012,2.4691358024691357
CHL,2012,4.468553459119497
CHN,2012,1.6513669783710472
CIV,2012,4.877808988764045
CMR,2012,3.530982905982906
COD,2012,3.898687664041995
COG,2012,2.3181818181818183
COL,2012,4.028328611898017
COM,2012,1.9090909090909092
CPV,2012,5.266666666666667
CRI,2012,5.818181818181818
CUB,2012,4.163865546218488
CYP,2012,13.0
CZE,2012,5.429906542056075
DEU,2012,2.849256900212314
DJI,2012,2.533333333333333
DNK,2012,3.0
DOM,2012,4.878787878787879
DZA,2012,1.794344473007712
ECU,2012,3.068527918781726
EGY,2012,2.124415341440599
ESP,2012,3.332792207792208
EST,2012,5.457142857142857
ETH,2012,2.6591452991452993
FIN,2012,2.990049751243781
FJI,2012,2.3703703703703702
FRA,2012,2.9619516562220234
FSM,2012,3.8333333333333335
GAB,2012,6.138888888888889
GBR,2012,3.686939182452642
GEO,2012,6.073170731707317
GHA,2012,9.138328530259367
GIN,2012,2.0961538461538463
GMB,2012,2.08955223880597
GNB,2012,3.032258064516129
GNQ,2012,3.024390243902439
GRC,2012,4.253164556962025
GRD,2012,inf
GTM,2012,3.730088495575221
GUY,2012,3.783333333333333
HND,2012,7.116279069767442
HRV,2012,3.7333333333333334
HTI,2012,1.5542168674698795
HUN,2012,3.721227621483376
IDN,2012,3.0463499420625726
IND,2012,1.5263698630136986
IRL,2012,4.2745098039215685
IRN,2012,2.461766889383816
IRQ,2012,2.615841584158416
ISL,2012,2.076923076923077
ISR,2012,4.488636363636363
ITA,2012,3.511331444759207
JAM,2012,3.6153846153846154
JOR,2012,2.975
JPN,2012,2.4059734513274336
KAZ,2012,4.8076923076923075
KEN,2012,3.44299674267101
KGZ,2012,4.223076923076923
KHM,2012,2.5283018867924527
KIR,2012,4.833333333333333
KWT,2012,4.923076923076923
LAO,2012,2.2170542635658914
LBN,2012,2.4081632653061225
LBR,2012,1.5633802816901408
LBY,2012,2.411764705882353
LCA,2012,6.5
LKA,2012,3.5649263721552877
LSO,2012,4.05
LTU,2012,4.958620689655173
LUX,2012,2.2
LVA,2012,6.185185185185185
MAR,2012,2.0
MDA,2012,4.51948051948052
MDG,2012,2.508607198748044
MDV,2012,5.0
MEX,2012,4.184534270650263
MKD,2012,2.392156862745098
MLI,2012,1.76171875
MLT,2012,6.0
MMR,2012,3.986595174262735
MNE,2012,3.0
MNG,2012,4.805825242718447
MOZ,2012,3.9978976874562018
MRT,2012,1.8243243243243243
MUS,2012,3.0344827586206895
MWI,2012,4.610837438423645
MYS,2012,3.321022727272727
NAM,2012,5.607843137254902
NER,2012,2.196308724832215
NGA,2012,2.9097661623108664
NIC,2012,2.9078947368421053
NLD,2012,2.1504237288135593
NOR,2012,2.4965034965034967
NPL,2012,5.902612826603326
NZL,2012,2.732876712328767
OMN,2012,8.38888888888889
PAK,2012,3.1210920299427567
PAN,2012,7.352941176470588
PER,2012,2.752808988764045
PHL,2012,2.9156293222683263
PNG,2012,2.955223880597015
POL,2012,7.415697674418604
PRT,2012,4.2102272727272725
PRY,2012,2.1020408163265305
QAT,2012,11.8
ROU,2012,6.4496402877697845
RUS,2012,4.879811686513431
RWA,2012,2.5714285714285716
SAU,2012,4.539393939393939
SDN,2012,1.9902755267423013
SEN,2012,3.171912832929782
SGP,2012,1.9
SLB,2012,13.857142857142858
SLE,2012,1.8964285714285714
SLV,2012,4.244186046511628
SOM,2012,3.2344086021505376
SRB,2012,3.4318181818181817
SSD,2012,3.058139534883721
STP,2012,3.0
SUR,2012,3.774193548387097
SVK,2012,7.014285714285714
SVN,2012,4.946428571428571
SWE,2012,2.3002832861189804
SWZ,2012,4.440298507462686
SYC,2012,6.0
SYR,2012,4.492957746478873
TCD,2012,2.990234375
TGO,2012,3.409893992932862
THA,2012,3.802788844621514
TJK,2012,2.256
TKM,2012,2.9292929292929295
TLS,2012,2.5
TON,2012,2.0
TTO,2012,2.75
TUN,2012,2.2752293577981653
TUR,2012,2.742857142857143
TZA,2012,2.9651272384542886
UGA,2012,5.6221928665786
UKR,2012,5.9185303514377
URY,2012,4.009090909090909
USA,2012,3.419057616048519
UZB,2012,2.543905635648755
VCT,2012,2.0
VEN,2012,5.9727891156462585
VNM,2012,2.6203801478352693
VUT,2012,4.0
WSM,2012,3.0
YEM,2012,1.6811377245508983
ZAF,2012,3.56401384083045
ZMB,2012,3.489795918367347
ZWE,2012,2.2018093249826025
AFG,2013,1.1060445387062565
AGO,2013,4.5701754385964914
ALB,2013,2.0652173913043477
ARE,2013,6.131578947368421
ARG,2013,4.348733233979136
ARM,2013,1.719298245614035
ATG,2013,
AUS,2013,2.8762214983713354
AUT,2013,3.1213389121338913
AZE,2013,4.302631578947368
BDI,2013,2.6711590296495955
BEL,2013,2.422
BEN,2013,3.3433734939759034
BFA,2013,3.611801242236025
BGD,2013,2.883720930232558
BGR,2013,4.027777777777778
BHR,2013,5.153846153846154
BHS,2013,5.0
BIH,2013,3.8524590163934427
BLR,2013,5.348837209302325
BLZ,2013,7.0
BOL,2013,2.045643153526971
BRA,2013,3.340392156862745
BRB,2013,
BRN,2013,1.3333333333333333
BTN,2013,2.3636363636363638
BWA,2013,4.622641509433962
CAF,2013,4.146938775510204
CAN,2013,2.682425488180884
CHE,2013,2.492
CHL,2013,4.366336633663367
CHN,2013,1.701266017821833
CIV,2013,4.885952712100139
CMR,2013,3.2335984095427435
COD,2013,3.993147074327886
COG,2013,2.349282296650718
COL,2013,3.8398876404494384
COM,2013,1.9090909090909092
CPV,2013,5.133333333333334
CRI,2013,6.65
CUB,2013,4.121848739495798
CYP,2013,8.666666666666666
CZE,2013,4.5850622406639
DEU,2013,2.957627118644068
DJI,2013,2.5161290322580645
DNK,2013,2.7279411764705883
DOM,2013,4.895238095238096
DZA,2013,1.7455919395465995
ECU,2013,3.074468085106383
EGY,2013,2.309145129224652
ESP,2013,2.9700272479564034
EST,2013,5.354838709677419
ETH,2013,2.749356854097758
FIN,2013,2.8262910798122065
FJI,2013,2.5
FRA,2013,2.941678520625889
FSM,2013,3.8333333333333335
GAB,2013,6.222222222222222
GBR,2013,3.7562380038387717
GEO,2013,5.911111111111111
GHA,2013,9.374269005847953
GIN,2013,2.1063394683026586
GMB,2013,2.0579710144927534
GNB,2013,3.015625
GNQ,2013,2.825
GRC,2013,3.865168539325843
GRD,2013,inf
GTM,2013,3.630630630630631
GUY,2013,3.8
HND,2013,6.9772727272727275
HRV,2013,3.981132075471698
HTI,2013,1.5757575757575757
HUN,2013,3.458791208791209
IDN,2013,3.2025862068965516
IND,2013,1.504732709476175
IRL,2013,3.87
IRN,2013,2.539274924471299
IRQ,2013,2.8031496062992125
ISL,2013,3.0
ISR,2013,3.2142857142857144
ITA,2013,3.2899328859060404
JAM,2013,3.4615384615384617
JOR,2013,3.1842105263157894
JPN,2013,2.4055582485054128
KAZ,2013,4.752212389380531
KEN,2013,3.271822358346095
KGZ,2013,4.354838709677419
KHM,2013,2.545801526717557
KIR,2013,5.0
KWT,2013,5.833333333333333
LAO,2013,2.2734375
LBN,2013,2.358490566037736
LBR,2013,1.5347222222222223
LBY,2013,2.1354166666666665
LCA,2013,12.0
LKA,2013,3.425561797752809
LSO,2013,4.080786026200873
LTU,2013,4.653409090909091
LUX,2013,2.4285714285714284
LVA,2013,5.816326530612245
MAR,2013,1.8372093023255813
MDA,2013,5.268656716417911
MDG,2013,2.4901065449010655
MDV,2013,5.0
MEX,2013,4.261120263591433
MKD,2013,4.419354838709677
MLI,2013,1.736448598130841
MLT,2013,3.3333333333333335
MMR,2013,3.922872340425532
MNE,2013,3.0
MNG,2013,4.8431372549019605
MOZ,2013,4.148571428571429
MRT,2013,1.864864864864865
MUS,2013,4.444444444444445
MWI,2013,5.059459459459459
MYS,2013,3.2332361516034984
NAM,2013,5.163636363636364
NER,2013,2.231017770597738
NGA,2013,2.8596491228070176
NIC,2013,3.9594594594594597
NLD,2013,2.365750528541226
NOR,2013,2.0290697674418605
NPL,2013,5.618266978922716
NZL,2013,2.3506493506493507
OMN,2013,9.222222222222221
PAK,2013,3.119396551724138
PAN,2013,9.615384615384615
PER,2013,2.7992125984251968
PHL,2013,2.9782608695652173
PNG,2013,2.712328767123288
POL,2013,6.849862258953168
PRT,2013,3.313131313131313
PRY,2013,2.8488372093023258
QAT,2013,11.4
ROU,2013,5.857142857142857
RUS,2013,4.93421803652968
RWA,2013,2.6178343949044587
SAU,2013,4.693251533742331
SDN,2013,2.018987341772152
SEN,2013,3.1388235294117646
SGP,2013,2.627906976744186
SLB,2013,14.0
SLE,2013,1.8840579710144927
SLV,2013,4.776315789473684
SOM,2013,3.165289256198347
SRB,2013,3.3333333333333335
SSD,2013,3.0292397660818713
STP,2013,3.0
SUR,2013,3.65625
SVK,2013,6.569444444444445
SVN,2013,4.87719298245614
SWE,2013,2.2056555269922877
SWZ,2013,4.7899159663865545
SYC,2013,6.0
SYR,2013,4.051282051282051
TCD,2013,2.9139579349904396
TGO,2013,3.464788732394366
THA,2013,3.828723404255319
TJK,2013,2.2265625
TKM,2013,2.792452830188679
TLS,2013,2.5714285714285716
TON,2013,2.0
TTO,2013,3.4838709677419355
TUN,2013,2.227272727272727
TUR,2013,2.8228941684665227
TZA,2013,3.3676470588235294
UGA,2013,5.830747531734838
UKR,2013,5.67949725058916
URY,2013,3.458715596330275
USA,2013,3.3416382252559726
UZB,2013,2.525161290322581
VCT,2013,4.0
VEN,2013,5.566666666666666
VNM,2013,2.622582331416623
VUT,2013,3.75
WSM,2013,2.857142857142857
YEM,2013,1.6953937592867756
ZAF,2013,3.8710714285714287
ZMB,2013,3.453978159126365
ZWE,2013,1.9758551307847083
AFG,2014,1.0908141962421711
AGO,2014,4.603975535168196
ALB,2014,2.2195121951219514
ARE,2014,5.945945945945946
ARG,2014,3.8753086419753084
ARM,2014,2.066666666666667
ATG,2014,
AUS,2014,2.9136163982430454
AUT,2014,3.240816326530612
AZE,2014,4.181818181818182
BDI,2014,2.6494565217391304
BEL,2014,2.3804780876494025
BEN,2014,3.3541666666666665
BFA,2014,3.609302325581395
BGD,2014,3.201312910284464
BGR,2014,3.8055555555555554
BHR,2014,5.538461538461538
BHS,2014,5.0
BIH,2014,3.693548387096774
BLR,2014,5.4858934169279
BLZ,2014,7.0
BOL,2014,2.110204081632653
BRA,2014,3.517004048582996
BRB,2014,inf
BRN,2014,1.3333333333333333
BTN,2014,2.4545454545454546
BWA,2014,3.7672413793103448
CAF,2014,4.538461538461538
CAN,2014,2.650853889943074
CHE,2014,2.318548387096774
CHL,2014,4.4865771812080535
CHN,2014,1.7540101194961784
CIV,2014,5.058651026392962
CMR,2014,3.1981981981981984
COD,2014,3.919428862825089
COG,2014,2.3267326732673266
COL,2014,4.259701492537314
COM,2014,1.9565217391304348
CPV,2014,5.0
CRI,2014,5.023255813953488
CUB,2014,3.903765690376569
CYP,2014,2.6666666666666665
CZE,2014,4.360869565217391
DEU,2014,3.0496492174851593
DJI,2014,2.5
DNK,2014,2.9160305343511452
DOM,2014,4.829059829059829
DZA,2014,1.787012987012987
ECU,2014,3.011173184357542
EGY,2014,2.2653061224489797
ESP,2014,2.8703703703703702
EST,2014,4.888888888888889
ETH,2014,2.724342349018155
FIN,2014,2.989247311827957
FJI,2014,2.423076923076923
FRA,2014,2.919917864476386
FSM,2014,3.2857142857142856
GAB,2014,5.7555555555555555
GBR,2014,3.3016564952048824
GEO,2014,5.392156862745098
GHA,2014,9.90092879256966
GIN,2014,2.1635610766045548
GMB,2014,2.085714285714286
GNB,2014,2.953125
GNQ,2014,2.688888888888889
GRC,2014,3.702127659574468
GRD,2014,
GTM,2014,3.4646017699115044
GUY,2014,4.865384615384615
HND,2014,7.2444444444444445
HRV,2014,3.0454545454545454
HTI,2014,1.591549295774648
HUN,2014,3.5950920245398774
IDN,2014,3.1227217496962334
IND,2014,1.5053295194182357
IRL,2014,4.48314606741573
IRN,2014,2.7300079176563736
IRQ,2014,2.7906066536203524
ISL,2014,2.6153846153846154
ISR,2014,3.389473684210526
ITA,2014,3.095744680851064
JAM,2014,3.5714285714285716
JOR,2014,3.175
JPN,2014,2.3527524484971294
KAZ,2014,4.658311345646438
KEN,2014,3.22892498066512
KGZ,2014,4.2384615384615385
KHM,2014,2.5387596899224807
KIR,2014,5.0
KWT,2014,6.083333333333333
LAO,2014,2.2936507936507935
LBN,2014,2.3207547169811322
LBR,2014,1.4733333333333334
LBY,2014,2.87
LCA,2014,6.5
LKA,2014,3.9361313868613137
LSO,2014,4.060165975103734
LTU,2014,5.576923076923077
LUX,2014,1.7142857142857142
LVA,2014,5.053571428571429
MAR,2014,1.8200620475698035
MDA,2014,6.293103448275862
MDG,2014,2.49406528189911
MDV,2014,5.5
MEX,2014,3.954738330975955
MKD,2014,3.2432432432432434
MLI,2014,1.7490774907749078
MLT,2014,4.4
MMR,2014,4.153409090909091
MNE,2014,2.9615384615384617
MNG,2014,4.989690721649485
MOZ,2014,4.5950871632329635
MRT,2014,1.8181818181818181
MUS,2014,3.96
MWI,2014,5.335211267605634
MYS,2014,3.4051724137931036
NAM,2014,4.097222222222222
NER,2014,2.234836702954899
NGA,2014,2.8258190982917952
NIC,2014,3.5942028985507246
NLD,2014,2.12375249500998
NOR,2014,2.6785714285714284
NPL,2014,5.37962962962963
NZL,2014,2.9344262295081966
OMN,2014,9.157894736842104
PAK,2014,3.1183794049377505
PAN,2014,6.714285714285714
PER,2014,2.78099173553719
PHL,2014,3.632721202003339
PNG,2014,2.7564102564102564
POL,2014,6.553103448275862
PRT,2014,3.0497925311203318
PRY,2014,2.186991869918699
QAT,2014,10.181818181818182
ROU,2014,6.595744680851064
RUS,2014,4.980495444191344
RWA,2014,2.6677215189873418
SAU,2014,4.91588785046729
SDN,2014,1.9629057187017
SEN,2014,3.1744186046511627
SGP,2014,2.888888888888889
SLB,2014,12.5
SLE,2014,1.9291044776119404
SLV,2014,3.4367816091954024
SOM,2014,3.146586345381526
SRB,2014,3.375
SSD,2014,2.8850574712643677
STP,2014,3.0
SUR,2014,3.59375
SVK,2014,6.17948717948718
SVN,2014,5.622222222222222
SWE,2014,2.0992167101827675
SWZ,2014,5.591397849462366
SYC,2014,6.0
SYR,2014,4.202702702702703
TCD,2014,2.923076923076923
TGO,2014,3.482394366197183
THA,2014,4.19010989010989
TJK,2014,2.162962962962963
TKM,2014,3.051546391752577
TLS,2014,2.642857142857143
TON,2014,2.0
TTO,2014,3.5
TUN,2014,2.2735849056603774
TUR,2014,2.607843137254902
TZA,2014,3.387612387612388
UGA,2014,5.481792717086835
UKR,2014,6.10077519379845
URY,2014,3.3983739837398375
USA,2014,3.2381360471344403
UZB,2014,2.5180572851805727
VCT,2014,inf
VEN,2014,5.6415094339622645
VNM,2014,2.609398686205154
VUT,2014,3.75
WSM,2014,3.0
YEM,2014,1.7597597597597598
ZAF,2014,3.8896309314586994
ZMB,2014,3.7398373983739837
ZWE,2014,1.9454787234042554
AFG,2015,1.1123711340206186
AGO,2015,4.354659248956884
ALB,2015,2.1
ARE,2015,5.554054054054054
ARG,2015,4.007062146892656
ARM,2015,2.625
ATG,2015,
AUS,2015,2.9302649930264995
AUT,2015,3.180672268907563
AZE,2015,4.064102564102564
BDI,2015,2.6950549450549453
BEL,2015,2.4096638655462184
BEN,2015,3.3323529411764707
BFA,2015,3.621374045801527
BGD,2015,3.0843547224224945
BGR,2015,3.766990291262136
BHR,2015,5.6923076923076925
BHS,2015,5.5
BIH,2015,3.634920634920635
BLR,2015,5.317725752508361
BLZ,2015,7.333333333333333
BOL,2015,2.1726907630522088
BRA,2015,3.3193775472397182
BRB,2015,inf
BRN,2015,6.0
BTN,2015,2.3636363636363638
BWA,2015,3.8230088495575223
CAF,2015,4.2923728813559325
CAN,2015,2.687962962962963
CHE,2015,2.4820717131474104
CHL,2015,3.6769662921348316
CHN,2015,1.7928488585895732
CIV,2015,5.07957957957958
CMR,2015,3.246900826446281
COD,2015,3.9794766546947153
COG,2015,2.4754098360655736
COL,2015,3.4724770642201834
COM,2015,1.9166666666666667
CPV,2015,5.066666666666666
CRI,2015,4.90566037735849
CUB,2015,4.111111111111111
CYP,2015,3.8
CZE,2015,4.339712918660287
DEU,2015,2.780112762685802
DJI,2015,2.4375
DNK,2015,2.2785714285714285
DOM,2015,4.813008130081301
DZA,2015,1.7353689567430026
ECU,2015,3.2705882352941176
EGY,2015,2.17228805834093
ESP,2015,2.825072886297376
EST,2015,5.481481481481482
ETH,2015,2.70861882437793
FIN,2015,3.4
FJI,2015,2.3461538461538463
FRA,2015,3.2106710671067105
FSM,2015,3.4285714285714284
GAB,2015,5.717391304347826
GBR,2015,3.15139116202946
GEO,2015,5.549019607843137
GHA,2015,10.602649006622517
GIN,2015,2.0988142292490117
GMB,2015,2.085714285714286
GNB,2015,2.765625
GNQ,2015,2.5576923076923075
GRC,2015,3.9036144578313254
GRD,2015,
GTM,2015,3.475982532751092
GUY,2015,4.0
HND,2015,7.56
HRV,2015,3.0866141732283463
HTI,2015,1.6389452332657202
HUN,2015,3.3422619047619047
IDN,2015,3.2975958414554905
IND,2015,1.4441993382131755
IRL,2015,3.647727272727273
IRN,2015,2.908485856905158
IRQ,2015,2.8568627450980393
ISL,2015,3.888888888888889
ISR,2015,3.7375
ITA,2015,3.255813953488372
JAM,2015,3.2666666666666666
JOR,2015,3.1951219512195124
JPN,2015,2.4345357993041565
KAZ,2015,4.669811320754717
KEN,2015,3.240407204385278
KGZ,2015,4.23015873015873
KHM,2015,2.622047244094488
KIR,2015,5.0
KWT,2015,7.181818181818182
LAO,2015,2.403225806451613
LBN,2015,2.4
LBR,2015,1.4714285714285715
LBY,2015,2.5816326530612246
LCA,2015,13.0
LKA,2015,3.3324175824175826
LSO,2015,4.029106029106029
LTU,2015,4.9784172661870505
LUX,2015,2.0555555555555554
LVA,2015,4.677966101694915
MAR,2015,1.8705501618122977
MDA,2015,4.739130434782608
MDG,2015,2.465491923641703
MDV,2015,6.0
MEX,2015,3.8289106145251397
MKD,2015,3.189189189189189
MLI,2015,1.7304189435336976
MLT,2015,3.8333333333333335
MMR,2015,4.076056338028169
MNE,2015,2.9615384615384617
MNG,2015,5.01010101010101
MOZ,2015,4.580772261623325
MRT,2015,1.8227848101265822
MUS,2015,2.9583333333333335
MWI,2015,5.408963585434174
MYS,2015,3.497159090909091
NAM,2015,3.7261904761904763
NER,2015,2.209726443768997
NGA,2015,2.7950796757058987
NIC,2015,3.1594202898550723
NLD,2015,2.091976516634051
NOR,2015,1.9836065573770492
NPL,2015,5.280182232346242
NZL,2015,2.56551724137931
OMN,2015,9.947368421052632
PAK,2015,3.2028252161079487
PAN,2015,4.454545454545454
PER,2015,2.765217391304348
PHL,2015,3.353566009104704
PNG,2015,2.7721518987341773
POL,2015,6.698142414860681
PRT,2015,2.3396946564885495
PRY,2015,2.723809523809524
QAT,2015,10.272727272727273
ROU,2015,6.074803149606299
RUS,2015,4.747988505747126
RWA,2015,2.669811320754717
SAU,2015,4.866666666666666
SDN,2015,1.9937791601866253
SEN,2015,3.2552693208430914
